test_id,score,iteration,level,type,pair_id,real,fake,true_answer,user_answer,correct,time,tau,model,genlevel,conditional
88,8,2,2,choose,6b0f3164,"(man, you nationwide, why you still kickin' it?)
cuz niner ross got a 30 round clip in it","that's the way that we are
i ain't gotta deal with the bitches
gotta let it go
next up in the boogie down shorty",2,2,True,2507,0.8293221851429285,CharLanguageModel.2018-08-13+17:31:16,char,False
88,8,3,2,forreal,6b86fbb5,"new york city, won't you help me sing
these songs of freedom, cause all i've ever had",,1,2,False,6590,0.7894584320105349,RNNLanguageModel.2018-08-01+19:33:04,syl,True
89,10,1,0,forreal,74436a82,"keep ya eyes on the beam, like i told you in the hot song
it's all about the cake, being broke aint an option",,1,1,True,7002,0.5304161565540212,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
89,10,2,0,forreal,7338800a,,"i'm sayin, i don't know
cause baby let's get it
let's go",2,2,True,2534,0.8013184355677518,CharLanguageModel.2018-08-13+17:31:16,char,False
89,10,3,0,forreal,73611ec1,"4 x
boys say: all i wanna do
girls echo: all i wanna do i
boys echo: is to keep lovin you",,1,1,True,3657,0.8694692991989698,CharLanguageModel.2018-08-06+17:01:47,char,True
89,10,4,0,choose,74add63d,"mentally i say disturb, troubled brain in this man
i ain't out to please, nah motherfucka in this game
just a fact and not a act, fuck wit claimin' but do you,
do the same chain gang, know my name, through and through","but don't get mad at me
gotta have the power to play out
stuffed messages
we will ride (forever, forever, forever)",1,1,True,3773,0.9396870518604779,RNNLanguageModel.2018-08-13+10:23:55,syl,False
89,10,5,0,choose,74002179,"so straighten up and be alert because the ruler's arrived
no {not uncle sam} but i can still recruit
as {hip-hop commander} of the people's troop","shit:
i came to party with a killin' shit
don't try, but i think i'm supposed to be free",2,2,True,3972,0.7799847396807869,CharLanguageModel.2018-08-06+17:01:47,char,True
89,10,1,1,choose,6f496036,"part-time rappers, one-of-a-kind rappers too, yah
you wanna go around the world, but ya 'gonna have to take
ya 'wanna paint a perfect picture, but ain't got no paint","and grow throw you in loafers
laid back",1,1,True,3111,0.9403825230756078,CharLanguageModel.2018-08-13+17:31:16,char,False
89,10,2,1,choose,6e62740c,"you got that beat, i take that beat and flip it strangely
the major labels did not know what to do with me","you know you hate me
believe this",2,2,True,3878,0.7078719903854938,CharLanguageModel.2018-08-13+17:31:16,char,False
89,10,3,1,forreal,6f712585,"i am hip-hop itself cause yup i was there
y'all need to get it together with hip-hop's history
and get it right, cause yup i was there",,1,1,True,11062,0.8118931952940016,RNNLanguageModel.2018-08-13+10:23:55,syl,False
89,10,4,1,forreal,6e43a076,"think i woulda learned that sleepin in the bird trap
livin on the run like somebody tryna burn fat
i don't give a fuck, now maybe that's abstinence
or the arrogance of someone who ain't got shit",,1,1,True,5486,0.4972487863417898,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
89,10,5,1,choose,6ec19a8d,"five dolla's fo' a tape, too $ hort and freddy b
money in my pocket's all i ever need
it was me, fred b, and freddy brack
dipped the sermon sticks then we smoked them phat","... that's the business
(back in the house)
thought about it at sixty-five",2,2,True,3625,0.7382383609807769,CharLanguageModel.2018-08-13+17:31:16,char,False
89,10,1,2,forreal,6baed7f2,,"all night, all night, all night
someone to tell everybody
dogg pound gangstas in this motherfucker
it's critical, international",2,1,False,2224,0.35678830450793847,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
90,7,1,0,forreal,72e96643,"slice you down with the dick
just like you was a cold cut
oh fuck",,1,1,True,10139,0.6973133613554118,RNNLanguageModel.2018-08-13+10:23:55,syl,False
90,7,2,0,choose,7345abbb,"you showed me nothin but hate, you ran me into the ground
but what comes around goes around, around and you don't {"" don't hurt me ""}
(that's right) you don't {"" don't hurt me ""} (and i don't need you) no more
(don't wanna see ya) {"" no more ""} (hah, bitch you get no) you get no","just you and me
i choke 'em when i kiss it
i gotta do what i gotta
would you ride with me?",2,2,True,11266,0.7196796175931008,RNNLanguageModel.2018-08-13+10:23:55,syl,False
90,7,3,0,choose,742920fe,"me and ursh 'once more, and we leaves em dead
we want a lady in the street, but a freak in the bed that say","hey hey hey
believe me, i'm sitting in the place",2,2,True,5106,0.7342663959961028,CharLanguageModel.2018-08-06+17:01:47,char,True
90,7,4,0,forreal,731e2bea,,"reach for the future
help me, reality, unity
feel me?
and, i'm the man, come on",2,2,True,4809,0.8419455788828473,CharLanguageModel.2018-08-13+17:31:16,char,False
90,7,5,0,choose,7485c5c3,"but i can get like that about my bank
and i be sayin' shit to make these niggas flip the script
hear the hit, and that must've been it
i'm in it to win it, don't be p.o.in' on me","this one's for you
revolution",2,1,False,3990,0.5641629113480883,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
90,7,1,1,forreal,6f7e8899,,"and everything
yeah nigga, fuck that motherfucker!
where you from?
i love you anyway",2,2,True,4574,0.6932486837374852,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
90,7,2,1,forreal,6eea9924,"just make a little noise if the crowd love me
the way i do it make these other rappers sound funny",,1,2,False,4282,0.5474082406426163,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
90,7,3,1,choose,6fdc8b15,"yes, platinum underground, april 1st baby
geah! mike jones, comin soon ("" da bottom bitch! "")","for the rest of my life
it's been a long time
tell me
blaze it up, don't get it fucked up",1,2,False,6593,0.44076559956405387,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
90,7,4,1,forreal,6edc940b,,"the northside, dollar signs
girl, i don't even love her
trunk pump
and you can find me",2,2,True,6022,0.8474994091258998,CharLanguageModel.2018-08-13+17:31:16,char,False
90,7,5,1,choose,701f3697,"yo, i'll send my nigga kinetic down to get you and shit (aight)
aight, there it is","until the day that you die
ya heard me
9th wonder
to mr. talib kweli",2,2,True,6455,0.8965750122071827,RNNLanguageModel.2018-08-13+10:23:55,syl,False
90,7,1,2,choose,6bff0879,"i don't need this seedy media they only annoy
cause the only ones that wanna scrap ain't never deployed","ladies and gentlemen
i'm all about my motherfucking money
hanging out the window, trying to get the dough
retaliation, pay attention",2,1,False,10726,0.48861590152486595,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
91,8,1,0,forreal,72cf51e5,"whores track you down as you cruise the streets
jump in a car with any motherfucking body than me
before you can make it to the block and stop",,1,1,True,7556,0.577399343851213,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
91,8,2,0,choose,74436b56,"i been watching you, diggin' me
but i can't help but notice girl your with someone else","you know me
plus y'all
i see the people backin me up
i want to be there",1,1,True,6532,0.7190121327656774,CharLanguageModel.2018-08-13+17:31:16,char,False
91,8,3,0,forreal,737bdd70,"callin security
it's just ya punk ass
just ain't feelin me
take this an that",,1,2,False,4860,0.5824832177911101,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
91,8,4,0,choose,73612087,"and the north and the south juggalos hear me out
you wanna know about me well it's time for me to tell ya","like that (just like that?)
i'm on the scene
right behind ya",1,1,True,8836,0.6983780202320788,RNNLanguageModel.2018-08-01+19:33:04,syl,True
91,8,5,0,choose,74a03d48,"i'm all pissed off at my moms, its about 5:21
by the time i make it down there i'm gonna miss all the fun
when i finally got there, its like 6 and a quarter
shocked, as i watched the cops drag my friends 'bodies out of the water","got a nigga runnin from rags to riches
trying to hold it down for the summer
graduated from the bottom of the pacific",2,1,False,9734,0.4970385841302639,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
91,8,1,1,forreal,6f2e9c7b,,"i want the situation
'cause i get respect",2,2,True,4027,0.8942795099443681,CharLanguageModel.2018-08-06+17:01:47,char,True
91,8,2,1,choose,6ecf6dfb,"it's all about listen, i can switch right quick
from laid back, to hype shit","play your position, you better pay attention
daddy, daddy, daddy, daddy",2,1,False,7723,0.428920113332908,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
91,8,3,1,forreal,6f63e791,"call my gun magnolia soulja slim
do ""the freak"" on the floor, two steps to the side
talk greasy like popeye's breast and a thigh",,1,1,True,9465,0.8551931762626928,RNNLanguageModel.2018-08-01+19:33:04,syl,True
91,8,4,1,forreal,6e8af370,,"it's like that
try to make history
and i wanna see...",2,2,True,5400,0.8538824498813529,RNNLanguageModel.2018-08-13+10:23:55,syl,False
91,8,5,1,choose,6fc1b0ab,"hoop all in yo face gonna hoop al in yo face yeah baby hoop all in yo
face gonna hoop all in yo face come on now","everybody, everybody, everybody
i do it for the money, i do it for the money
this is for the revolution
bad boy is in the building, that's how i'm living",2,1,False,10159,0.48846708044878173,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
91,8,1,2,choose,6b1c7da1,"we can go line for line, in a battle of wits
you write punchlines, cuz you can't handle the fist
hand on the fifth, you see me? hand on your chick","watch me
i'm not a dope fiend
you need to be with me
that they wanna hear",2,2,True,7333,0.7325016449865687,RNNLanguageModel.2018-08-01+19:33:04,syl,True
91,8,2,2,choose,6c5e7fcf,"why the hell my mother named me roosevelt franklin?
i.. don't.. know, so i strive to gain
only the lord knows my eyes have seen the pain
tears comin down my cheeks like rain","(you know what time it is)
nigga this is the name of the game",2,2,True,8479,0.8522494245229636,CharLanguageModel.2018-08-13+17:31:16,char,False
91,8,3,2,choose,6be41b37,"that's right if you wanna press up and bench up for cheap
we do.. have.. steroids","and if it wasn't for the understatement
i'm movin like a million dollars
what's happenin, what's happenin",2,1,False,9823,0.5955484780693459,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
92,6,1,0,forreal,72dc41c7,,"and i ain't got nothin to lose
fuck that shit
you know what time it is
i did it",2,1,False,11316,0.5540705786778645,CharLanguageModel.2018-08-13+17:31:16,char,False
92,6,2,0,forreal,7400233e,,"that thug shit
whatever the fuck i want
you couldn't ask the lord to see on the streets
being a bad bitch",2,2,True,11979,0.9069586270743187,CharLanguageModel.2018-08-13+17:31:16,char,False
92,6,3,0,choose,736e6c20,"call you on iphone let's freak
baby let's party the night away, woop woop","aww shit, one time
tear da club up",1,1,True,12857,0.8335959226324461,RNNLanguageModel.2018-08-13+10:23:55,syl,False
92,6,4,0,choose,72998978,"detroit city cats that are born with nine lives
and i use that are yours, you better shoot me nine times!","i said: oh boy
this that shit right here
who's the boss?
(where they at?) where dey at? (i like)",1,1,True,12552,0.9022659726180221,RNNLanguageModel.2018-08-13+10:23:55,syl,False
92,6,5,0,choose,74292097,"and i'm a va nigga, drankin all the bottles at the bar
you can tell i'm a star, shorty saw me hoppin out the drop
26's my nigga, ridin high smokin","swing a fat bitch in his fucking face
""you bring""",2,1,False,13305,0.8793819869394074,CharLanguageModel.2018-08-13+17:31:16,char,False
92,6,1,1,choose,6e986380,"what was i thinkin'? what was i thinkin'? what was i thinkin'?
i wasn't thinkin' at all
what was i thinkin'? what was i thinkin'?
i know what i was thinkin'","you wanna step to me nigga
i make you better, don't get it twisted",2,2,True,9182,0.5313947997665002,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
92,6,2,1,choose,6f2e9aa4,"she got the wrong idea, he don't wanna fuck her
he thinks she's bad, at bein a bitch, like his mother
momma never dressed like that, come out the house hot mess like that","you're so amazing
killa, killa, killa
that's what i'm talking about
i don't need nobody, i got to be strong",1,1,True,8565,0.6226975752549524,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
92,6,3,1,choose,6e986343,"once again makes me happy just to hear your name
do your thang maryjane","westside, eastside, southside, flipside
we can jump on the boogie",2,1,False,8810,0.907552416582683,RNNLanguageModel.2018-08-13+10:23:55,syl,False
92,6,4,1,forreal,6e6f9714,,"so cool
give it to me baby
that's what it's all the same for
bitches on my dick",2,2,True,7619,0.7755007065304964,CharLanguageModel.2018-08-13+17:31:16,char,False
92,6,5,1,forreal,6e7d9d19,"sipping on tequila, with sheila, no doubt i'm bringing her on
keeping her warm, leaving her heated like tiger balm
in the hot sun city of mexico, it's a pity",,1,2,False,11764,0.8005530829872466,CharLanguageModel.2018-08-06+17:01:47,char,True
92,6,1,2,forreal,6c6bb3e0,"because mistake may be comin away kid
so wake the fuck up, yo wake the fuck up, yo",,1,2,False,9246,0.8444182356642371,RNNLanguageModel.2018-08-01+19:33:04,syl,True
93,8,1,0,forreal,736e6d3d,"plus my heart is in pain (echo)
and if i ever lose homey
bet i'm at it again (echo)",,1,2,False,14525,0.5696412082606754,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
93,8,2,0,forreal,74baf96b,,"what kinda niggaz roll over
microphone check one-two
this time
haaaah",2,1,False,7880,0.8973332395455396,CharLanguageModel.2018-08-13+17:31:16,char,False
93,8,3,0,choose,741b5901,"and i can tell by them shoes that you ain't my type
look how these alligators rest around my feet
you still meetin' at the swap baby, so what the fuck make you want me?
can you handle a man that's gon' boogie and bang","lately
yo, this one here, whatever, man
i know it sound so wrong but life goes on",2,2,True,11721,0.8297731186671533,CharLanguageModel.2018-08-06+17:01:47,char,True
93,8,4,0,forreal,73a34df3,,"you gotta go
touch your toes",2,2,True,8508,0.8748379809264473,RNNLanguageModel.2018-08-13+10:23:55,syl,False
93,8,5,0,forreal,737bdd15,,"this is what i need
and when i write rhymes
do you wanna be my daddy?",2,2,True,8259,0.7772461881698541,CharLanguageModel.2018-08-13+17:31:16,char,False
93,8,1,1,choose,6f712590,"be your code, call me up
when you ready to roll, and uh
do it live with me, do you wanna ride with me
hop inside","fucking with my riches
i got another introduction",2,1,False,10120,0.5833300203759219,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
93,8,2,1,choose,701f39b0,"to be a trend
to be a fad","get my money (make my money)
i been in the community",1,2,False,5635,0.4731811859363769,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
93,8,3,1,choose,6e98652d,"an o.g. for life, and that's what i have to be
just like the homies standin front and back of me
and when you see us don't ask stupid questions","you niggaz breezy across the city
that was crazy now she lookin fishy",1,1,True,6886,0.7999846529489942,CharLanguageModel.2018-08-06+17:01:47,char,True
93,8,4,1,choose,6f2e999b,"while money quadruple, from playin' the cripple
drinkin' from a titty nipple, sippin' on ripple
blunt keep on flippin', from keep gettin' dippin'","put it down throw your hands up in the air
fuck you
walk away",1,1,True,1085,0.8160625528868617,RNNLanguageModel.2018-08-01+19:33:04,syl,True
93,8,5,1,choose,702de2f2,"d-shot:
in 1984 was the year for the shot to step through the door (through the","with all the bitches
you got a man
it's like this and what really matters
i wanna say what's right",2,2,True,341,0.748786928673408,CharLanguageModel.2018-08-13+17:31:16,char,False
93,8,1,2,choose,6c357d53,"look for me
lost in the whirlwind, ninety-six, bonnie and clyde
me and my girlfriend, do one-eighty-five when we ride","(where are you now?)
can you hear me?",1,1,True,2278,0.8638453083428218,RNNLanguageModel.2018-08-01+19:33:04,syl,True
93,8,2,2,forreal,6bc978c0,"funny faces is all i see
at my place, you on top of me",,1,1,True,5614,0.5143936823281058,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
93,8,3,2,choose,6b94333e,"yeah you far from crooks
you was charging books at the same time my charge was booked
give me a harder look and i'll slaughter all of ya'll
no hands and no feet you lucky to be crawlin' off","get yourself together
gettin money, gettin money, nigga
i'm a hustler, i'm a hustler",1,2,False,2832,0.4799701331172764,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
94,7,1,0,forreal,73cb0225,,"where i'm from
for my first time in my life",2,2,True,5791,0.7573564692795098,RNNLanguageModel.2018-08-13+10:23:55,syl,False
94,7,2,0,forreal,74365036,,"yeah!
it doesn't matter if you feel me
oh, i can't take it no more
so you gotta do the same thing",2,1,False,5945,0.7302889961008571,RNNLanguageModel.2018-08-01+19:33:04,syl,True
94,7,3,0,forreal,745dbd65,"on belly
and i'm letting go rounds like ox
who want war? who ready?
your bitch digging my gangsta",,1,1,True,7793,0.7980016474315577,RNNLanguageModel.2018-08-13+10:23:55,syl,False
94,7,4,0,choose,7485c402,"got my self together, head strong with things to do
took a little time to realize that i dont love you
strugglin hard, need some help, ya phone bill is due?
ya cant do nuttin fa me aight bitch, motha fuck you!","always talking about the people
i used to lick shots, call the cops
(baby, baby, baby, baby, baby, baby, baby, baby, baby baby, baby)
i'm in a million dollar magazine",2,1,False,8995,0.5284049582004153,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
94,7,5,0,forreal,72998b77,"talking:
hey, what's the big idea? put that gun away harry we have a deal.",,1,1,True,4521,0.8799590251289449,CharLanguageModel.2018-08-13+17:31:16,char,False
94,7,1,1,forreal,6e7d9b4b,,"you know what you see
in the streets",2,2,True,5630,0.7258746272673544,CharLanguageModel.2018-08-06+17:01:47,char,True
94,7,2,1,forreal,6e7d9e99,"i'm on a paper chase, gotta put it in these fakers face
and if i get locked up, i'ma escape the place
cause there's no way, i'm doing time in jail",,1,1,True,3454,0.7998433471216655,CharLanguageModel.2018-08-13+17:31:16,char,False
94,7,3,1,choose,6e62737b,"markie dee:
yo, you sound like a murderer!","listen to me
i'll be in the old school
i'm living in the lonely world
to the beat..",2,1,False,5605,0.9251326253413547,RNNLanguageModel.2018-08-13+10:23:55,syl,False
94,7,4,1,forreal,703b2ec7,"so it's only right, i step to the phony types
see em at the party actin hard, but the hardly a threat to the vet",,1,1,True,5655,0.8981223675625319,CharLanguageModel.2018-08-13+17:31:16,char,False
94,7,5,1,choose,6e6f979a,"your aura is something you ain't even sure of
explore the core of california, hoes got more to snort up
i've had a smorgasbord pornographic thought
that's a lot, the feeling come after the shock","ain't no drivin too fast
she's on home",2,2,True,8276,0.7653909968229595,CharLanguageModel.2018-08-13+17:31:16,char,False
94,7,1,2,choose,6b6c2eab,"one less gun
""but you know you're wrong""","don't get it twisted like a revelation
nigga, this is what it's about
it ain't nothin' but a gangsta party, you don't stop",2,1,False,4488,0.5156866992974872,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
95,7,1,0,forreal,7450be92,,"yeah!
but we got a mind of our own
tell me what i'm supposed to do",2,1,False,6179,0.7577898485882695,RNNLanguageModel.2018-08-01+19:33:04,syl,True
95,7,2,0,choose,745dbc69,"it's amazin, the grace, changin in the place
blazin the brakes, invadin your space
which remains in the race, claimin first place","turn into a menace to society
(so sorry baby!)",2,2,True,7761,0.45095985442979014,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
95,7,3,0,choose,73b06437,"awards show gimme mine, loud and clear (intercom)
listen up, i show you how to stunt
pocket full of money, you should see what's in the trunk","till there's nowhere to run
try niggaz, niggaz",2,1,False,7181,0.8359496107115817,RNNLanguageModel.2018-08-13+10:23:55,syl,False
95,7,4,0,forreal,73960865,,"soon as you slows down
this is the place where i come from
and if it goes out",2,2,True,7182,0.8032321648855054,RNNLanguageModel.2018-08-13+10:23:55,syl,False
95,7,5,0,choose,7388ed8c,"runnin' parappa through laps
huddlin' raps
and just when you thought your game was bad
well, we got you cookin' out rhymes","baby girl, come on baby girl
words, don't say a word, word",2,2,True,6702,0.7622118539930801,RNNLanguageModel.2018-08-01+19:33:04,syl,True
95,7,1,1,choose,6edc9432,"rest in peace to all the niggas that i ran wit'
feel like i'm the last man standing with my gun in hand
watching my back spooking like i'm on that coke again
knowing these niggas all in my face ain't my friends","keep from goin under
dirty south
fuck a bitch, fuck a bitch race",2,2,True,7460,0.8903476074771228,RNNLanguageModel.2018-08-01+19:33:04,syl,True
95,7,2,1,forreal,6fea0675,,"more money, money in my life
i'm coming back for the first time",2,1,False,4668,0.5702199552592907,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
95,7,3,1,forreal,6ef7de21,"have we forgot * i said *, i'll blow your spot * i said *
i'm from the days of when big and pac used to be tight
known to get loose with a mic, i'm used to the fight",,1,1,True,6920,0.4353111939095621,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
95,7,4,1,choose,6eb42f4a,"tappin into our conversation
saying the message that they give
bring forth or premeditation
so david's got a silver mag","uh, yeah
when i'm really frontin, trying to twerk it from the start
i'm hopin, but it's hard to find mine",2,2,True,5942,0.741306405560936,CharLanguageModel.2018-08-06+17:01:47,char,True
95,7,5,1,forreal,6f216150,,"its all on so hard
no need for you.",2,2,True,4578,0.9200604917411697,CharLanguageModel.2018-08-06+17:01:47,char,True
95,7,1,2,forreal,6c6bb2e2,"take you upstairs to the four inch room
multi-colored lights and an ocean view",,1,2,False,4616,0.49903053127666747,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
96,13,1,0,choose,736e6e42,"them busters say this year i got brand new and it's all phat
cut that fighting in the club, i'm done with all that","don't be frontin like you supposed to
for my niggas who rocks the world",1,2,False,13402,0.6423400552828339,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
96,13,2,0,choose,73b064b2,"people like my music, but say i talk too much
they used to say the same thing about flag and chuck","check it out
money makes the world go round
can i get a little older now
i be in the ghetto (ghetto)",1,2,False,13765,0.6076758526423918,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
96,13,3,0,forreal,7450c1b7,"you got the beats and the rhymes, but you aint got no feel
i dont need the fancy music to make mine",,1,2,False,14032,0.750536990715357,CharLanguageModel.2018-08-13+17:31:16,char,False
96,13,4,0,forreal,7485c2d6,"who literally saved my life, like fuck it i understand
this is business, and this shit just isn't none of my business
i'm still knowin this shit could pop off at any minute, because",,1,1,True,12564,0.805751289316928,CharLanguageModel.2018-08-13+17:31:16,char,False
96,13,5,0,choose,7450be27,"i stay sharp from my head, to my belt, to my toes
call me ""rubber-band man"" cause i keep bank rolls (damn)
these rookie view, but don't attempt this at home","baby, wait a minute
buck buck buck buck buck buck buck
let's go
baby girl, that's what i want",2,2,True,10888,0.8046668771131223,CharLanguageModel.2018-08-13+17:31:16,char,False
96,13,1,1,forreal,6ec197b3,,"ain't no love out there
i get what i want and i mean it",2,2,True,8828,0.9004187459868138,CharLanguageModel.2018-08-13+17:31:16,char,False
96,13,2,1,choose,6fa6807f,"got your whole system up in my trunk
that 'dog eat dog' make my woofers bark: atomic crunk
all my trill niggas know who be bringin da funk
lees and shell toes like it's black history month","you can hate it
i'm gonna be, i'm gonna be
love what you really wanna see",1,1,True,8978,0.8035214498406599,CharLanguageModel.2018-08-13+17:31:16,char,False
96,13,3,1,choose,6fea04ae,"lookin out my window pane, i see you fallin
what are you a man or a mouse, the house light","fuck it up, pick it up, fire it up
yo, yo, you think it goes like this?",1,2,False,11622,0.6687308764128075,CharLanguageModel.2018-08-06+17:01:47,char,True
96,13,4,1,choose,6f7e8870,"i'm about the strippers in the back makin' ass hop
a mitchell bade tryna grip 'em like a pad lock
the don juan really never let the cash stop","yeah, yeah
i'm tryin to finish myself
i'm that nigga nigga, over there
you don't know nothing about us",2,2,True,7567,0.5045343258535315,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
96,13,5,1,forreal,6f2161b7,"and if you try to steal me then notify your next of kin
cause you done stepped into a lion's den",,1,1,True,8120,0.39171079170562784,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
96,13,1,2,forreal,6b372345,"45 k would by my work to, and blowin' dope to the ghetto
like b.b. king blow the blues,
bullets ??? cause fools can't escape this",,1,1,True,9527,0.5194905963646602,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
96,13,2,2,choose,6b6c2df1,"got a team of 'em on the field, finna bring wit
g 5 waitin, fly away at my convenience
you seen t.i.p., checkin in a 5 star suite","we show love
i give you what you need
i'm gonna love her",2,2,True,7256,0.6524886575720388,CharLanguageModel.2018-08-13+17:31:16,char,False
96,13,3,2,choose,6c19d9cb,"no need to be a player or a superstar
she ain't trippin on you she'd rather fuck your car","it's time to introduce myself
do you really wanna ride with me
money in the holster
i'm one of those motherfuckers",1,1,True,8665,0.46398010235176596,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
96,13,4,2,choose,6ba1a64d,"can't forget about jordan's retirement
the shot robert horry to win the game in the finals kid
some things are forever, some things are not
it's the things we remember that gave the world shock","hit em with a hustle on the run (what)
pouring shots, post up, all of us
(by my partner 1 in the morning",1,1,True,7591,0.9691867129008855,CharLanguageModel.2018-08-06+17:01:47,char,True
96,13,5,2,choose,6c790788,"and these ugly girls always got a friend
that wants to talk to you
(bitch, yahhh, yahhh, trick)","what's the question?
don't give a fuck who you are
i want your love
your love is true",2,2,True,7083,0.622592262817685,CharLanguageModel.2018-08-13+17:31:16,char,False
96,13,1,3,choose,6d1d2070,"(kim ): is that what you wanna talk about
(short ): some of this gonna make it on to the record","it's all about me when i spit fire
niggaz know what's up on me, i guess that i'm a rider",2,2,True,9909,0.7298565911972678,CharLanguageModel.2018-08-06+17:01:47,char,True
96,13,2,3,forreal,6cbcf86a,"floatin in a river wit yo body rapped in plastic
i'm tryin to make a half a million triple in size
before my eyes, another part of my team dies
i can still hear his voice while he up in the sky",,1,1,True,6457,0.8272542943067833,CharLanguageModel.2018-08-06+17:01:47,char,True
96,13,3,3,choose,6dd80aae,"if she yells cristal
give her double deuces
if she wants a mink
get her ass a goose","que le sientan el impacto
yeah, this is for the family
i'm on the road to the lasso
here we go, here we go",2,1,False,7130,0.7354752072686753,RNNLanguageModel.2018-08-01+19:33:04,syl,True
97,8,1,0,forreal,73f2df07,,"invisible
this is for my niggas on the block
hit it from the back
i'm ridin dirty (shawty)",2,2,True,3445,0.4096267772333213,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
97,8,2,0,choose,73d82d39,"send me automatic no practice i ain't gotta aim just shoot that bitch
shoot till there ain't shit left in the clip
bulletproof vest won't protect shit","turn it up!
we gettin to the money",2,2,True,5143,0.5717277117717554,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
97,8,3,0,forreal,73f2e1e7,"runnin
my lyrics are cunnin, vocabulary is stunnin, son of a gun, and",,1,2,False,2639,0.6021730718525569,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
97,8,4,0,choose,72cf4fa3,"but the only fuckin thing you gon' be doin is pushin up daisies
and it won't faze me, cause real gangsters raised me","that's right
tell me why
that's what its like
back in the sky",2,1,False,6700,0.8761815380170989,CharLanguageModel.2018-08-06+17:01:47,char,True
97,8,5,0,choose,7485c3f1,"and some i care for say i'm february air
don't even know the mayor's name in my own town","i don't stop it, you can't help it
fuck what you heard
all up in your soup
yo yo yo",1,1,True,5756,0.8352644014037003,RNNLanguageModel.2018-08-13+10:23:55,syl,False
97,8,1,1,forreal,6eb4303d,,"catch you in the belly of the beast
that's just how it goes down
aiyyo",2,2,True,4864,0.8291858820094181,RNNLanguageModel.2018-08-13+10:23:55,syl,False
97,8,2,1,choose,6f99252a,"yeah i got 45's i'm travelin to india
i'm finna have 10 kids it's my millennium
everything lil b, everything based god
berkley like gotham city, hitman is the joker","lay it down baby
let's celebrate
look in the mirror!
you will be a part of me",2,1,False,5592,0.8684106181631848,RNNLanguageModel.2018-08-13+10:23:55,syl,False
97,8,3,1,choose,6f8bc676,"man under the sheets (hah, that's me boy)
hah, yeah","bout to go upstate
i stand alone man",2,2,True,7692,0.7780664826559505,CharLanguageModel.2018-08-13+17:31:16,char,False
97,8,4,1,choose,70049d4d,"got everything that i wanted but it came with a price
bought me a crib with my money, but i gave up my life
sometimes i stay up kinda late, and i hate it at night
every other day me and my lady we break up and fight","wicked (big)
i was drivin down the street
so what the fuck is that?
watch them pop them thangs",1,1,True,5937,0.8090930064195251,RNNLanguageModel.2018-08-13+10:23:55,syl,False
97,8,5,1,choose,6fcf4adb,"lyrics are softened like slugs that fill harkness
no option, narrow odds
fucking with god is straight gambling with your tarot cards","dying to catch ya
i'm on a whole 'nother level
ever since my sanity",1,1,True,9519,0.7035764617680117,CharLanguageModel.2018-08-13+17:31:16,char,False
97,8,1,2,forreal,6c934a13,,"these niggas can't fuck with a gangsta
my nigga, my nigga, i ain't trippin nigga
tonight is over, we taking over",2,2,True,7797,0.5287494451259671,HybridLanguageModel.2018-08-15+14:33:35,hybrid,False
97,8,2,2,forreal,6b443f5f,"say what's up ice cube and then break
cause if you're hangin there i'm a tell you loud and clear",,1,2,False,7006,0.41654347529142416,HybridLanguageModel.2018-08-15+12:35:02,hybrid,True
